/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074210.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074210.csv,163
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074224.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074224.csv,253
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074240.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074240.csv,1
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074241.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074241.csv,136
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074250.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074250.csv,32
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074251.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074251.csv,65
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074253.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074253.csv,78
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074255.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074255.csv,49
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074257.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074257.csv,137
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074302.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074302.csv,47
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074303.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074303.csv,25
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074304.csv,5,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074304.csv,93
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074308.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074308.csv,85
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074312.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074312.csv,35
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074313.csv,3,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074313.csv,130
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074320.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074320.csv,67
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074324.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074324.csv,69
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074327.csv,2,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074327.csv,115
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074334.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074334.csv,12
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074335.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074335.csv,49
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074336.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074336.csv,92
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074339.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074339.csv,42
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074341.csv,5,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074341.csv,94
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074344.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074344.csv,92
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074348.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074348.csv,243
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074415.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074415.csv,123
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074425.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074425.csv,72
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074429.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074429.csv,93
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074432.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074432.csv,119
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074437.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074437.csv,56
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074440.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074440.csv,78
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074444.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074444.csv,87
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074448.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074448.csv,106
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074451.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074451.csv,125
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074458.csv,5,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074458.csv,82
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074459.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074459.csv,8
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074500.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074500.csv,40
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074501.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074501.csv,84
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074503.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074503.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074508.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074508.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074513.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074513.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074519.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074519.csv,13
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074520.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074520.csv,75
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074524.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074524.csv,147
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074537.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074537.csv,55
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074539.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074539.csv,62
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074541.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074541.csv,17
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074542.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074542.csv,27
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074543.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074543.csv,84
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074547.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074547.csv,109
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074552.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074552.csv,22
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074553.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074553.csv,112
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074556.csv,2,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074556.csv,139
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074601.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074601.csv,118
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074606.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074606.csv,170
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074620.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074620.csv,143
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074625.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074625.csv,41
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074626.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074626.csv,134
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074631.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074631.csv,99
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074635.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074635.csv,73
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074644.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074644.csv,56
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074646.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074646.csv,206
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074703.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074703.csv,70
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074706.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074706.csv,76
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074709.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074709.csv,65
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074713.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074713.csv,39
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074714.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074714.csv,87
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074720.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074720.csv,157
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074727.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074727.csv,159
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074738.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074738.csv,51
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074741.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074741.csv,30
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074742.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074742.csv,72
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074754.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074754.csv,87
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074757.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074757.csv,173
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074801.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074801.csv,211
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074813.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074813.csv,68
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074816.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074816.csv,156
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074825.csv,2,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074825.csv,142
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074829.csv,3,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074829.csv,153
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074833.csv,1,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074833.csv,136
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074835.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074835.csv,39
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074837.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074837.csv,63
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074839.csv,1,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074839.csv,235
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074851.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074851.csv,30
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074852.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074852.csv,25
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074855.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074855.csv,39
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074858.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074858.csv,31
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074859.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074859.csv,104
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074901.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074901.csv,80
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074904.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074904.csv,95
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074914.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074914.csv,126
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074921.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074921.csv,74
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074923.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074923.csv,55
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074926.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074926.csv,27
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074927.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074927.csv,87
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074934.csv,2,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074934.csv,200
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074944.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074944.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074948.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074948.csv,256
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074956.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074956.csv,50
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074958.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074958.csv,26
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_074959.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_074959.csv,125
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075009.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075009.csv,75
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075011.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075011.csv,16
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075012.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075012.csv,43
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075014.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075014.csv,2
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075015.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075015.csv,139
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075020.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075020.csv,165
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075030.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075030.csv,66
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075031.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075031.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075039.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075039.csv,48
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075041.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075041.csv,22
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075042.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075042.csv,112
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075047.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075047.csv,160
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075054.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075054.csv,23
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075055.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075055.csv,309
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075120.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075120.csv,3
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075121.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075121.csv,63
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075122.csv,1,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075122.csv,122
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075126.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075126.csv,70
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075128.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075128.csv,177
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075136.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075136.csv,164
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075143.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075143.csv,196
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075154.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075154.csv,195
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075204.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075204.csv,24
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075205.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075205.csv,87
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075208.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075208.csv,54
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075210.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075210.csv,168
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075217.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075217.csv,0
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075218.csv,0,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075218.csv,129
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075228.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075228.csv,120
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075233.csv,4,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075233.csv,133
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075236.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075236.csv,42
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075237.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075237.csv,37
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075238.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075238.csv,33
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075240.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075240.csv,77
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075241.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075241.csv,74
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075242.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075242.csv,73
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075244.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075244.csv,32
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075245.csv,6,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075245.csv,101
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075247.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075247.csv,32
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075248.csv,7,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075248.csv,61
/Users/takashi/Documents/knowledge/rated_maps/qtable/qtable_1_20181202_075251.csv,3,/Users/takashi/Documents/knowledge/rated_maps/step/step_1_20181202_075251.csv,106
